imagedir,image,mos_quality,prompt,prompt2,new_prompt
C:/D/VQA/IC/images/objects_giraffe_COCO_train2014_000000213911.jpg,objects_giraffe_COCO_train2014_000000213911.jpg,0.397058815,a close up of a giraffe eating leaves from a tree,a close up of a giraffe eating leaves from a tree,a close up of a giraffe eating leaves from a tree
C:/D/VQA/IC/images/objects_giraffe_COCO_train2014_000000231596.jpg,objects_giraffe_COCO_train2014_000000231596.jpg,0.661764681,a group of zebras and giraffes in an enclosure,a group of zebras and giraffes standing next to each other in a fenced in area,a group of zebras and giraffes standing next to each other in a fenced in area
C:/D/VQA/IC/images/objects_giraffe_COCO_train2014_000000257983.jpg,objects_giraffe_COCO_train2014_000000257983.jpg,0.485294104,a group of giraffes standing together in a field,a herd of giraffes standing on top of a grass covered field,a herd of giraffes standing on top of a grass covered field
C:/D/VQA/IC/images/objects_giraffe_COCO_train2014_000000268688.jpg,objects_giraffe_COCO_train2014_000000268688.jpg,0.529411793,a giraffe standing next to two zebras in a pen,a giraffe standing next to two zebras in an enclosure,a giraffe standing next to two zebras in an enclosure
C:/D/VQA/IC/images/objects_giraffe_COCO_train2014_000000284084.jpg,objects_giraffe_COCO_train2014_000000284084.jpg,0.397058815,a giraffe standing in a field next to a car,a giraffe standing in the middle of a field next to a parked car,a giraffe standing in the middle of a field next to a parked car
C:/D/VQA/IC/images/objects_giraffe_COCO_train2014_000000358134.jpg,objects_giraffe_COCO_train2014_000000358134.jpg,0.5,two giraffes standing next to each other in an enclosure,a couple of giraffes standing next to each other in the dirt,a couple of giraffes standing next to each other in the dirt
C:/D/VQA/IC/images/objects_giraffe_COCO_train2014_000000392015.jpg,objects_giraffe_COCO_train2014_000000392015.jpg,0.54411763,a group of giraffes eating from a feeder at a zoo,a group of giraffes eating from a basket hanging from a pole in their enclosure at the zoo,a group of giraffes eating from a basket hanging from a pole in their enclosure at the zoo
C:/D/VQA/IC/images/objects_giraffe_COCO_train2014_000000395432.jpg,objects_giraffe_COCO_train2014_000000395432.jpg,0.426470578,two giraffes standing next to each other in an enclosure,two giraffes standing next to each other in an enclosure,two giraffes standing next to each other in an enclosure
C:/D/VQA/IC/images/objects_giraffe_COCO_train2014_000000459401.jpg,objects_giraffe_COCO_train2014_000000459401.jpg,0.558823526,a group of giraffes are standing in a field of grass,a group of giraffes in a grassy field with trees behind them,a group of giraffes in a grassy field with trees behind them
C:/D/VQA/IC/images/objects_giraffe_COCO_train2014_000000512904.jpg,objects_giraffe_COCO_train2014_000000512904.jpg,0.529411793,a couple of giraffes that are standing next to each other,two giraffes standing next to each other in an enclosure,two giraffes standing next to each other in an enclosure
C:/D/VQA/IC/images/objects_giraffe_COCO_train2014_000000560020.jpg,objects_giraffe_COCO_train2014_000000560020.jpg,0.5,a giraffe that is standing next to a building,a giraffe standing next to a building in an enclosure,a giraffe standing next to a building in an enclosure
C:/D/VQA/IC/images/objects_giraffe_COCO_train2014_000000572675.jpg,objects_giraffe_COCO_train2014_000000572675.jpg,0.529411793,two giraffes standing next to a fallen tree in a field,two giraffes standing next to each other in a field of tall grass and trees,two giraffes standing next to each other in a field of tall grass and trees
C:/D/VQA/IC/images/objects_giraffe_COCO_train2014_000000576902.jpg,objects_giraffe_COCO_train2014_000000576902.jpg,0.5,a couple of giraffes standing next to each other,a couple of giraffes standing next to each other in a barn,a couple of giraffes standing next to each other in a barn
C:/D/VQA/IC/images/objects_hair drier_COCO_train2014_000000042513.jpg,objects_hair drier_COCO_train2014_000000042513.jpg,0.323529422,a white bathroom with a white sink and a mirror,a bathroom with a white sink and towels in the corner of the room,a bathroom with a white sink and towels in the corner of the room
C:/D/VQA/IC/images/objects_hair drier_COCO_train2014_000000045582.jpg,objects_hair drier_COCO_train2014_000000045582.jpg,0.485294104,a black cat laying in a white bathroom sink,a black cat laying in a bathroom sink with clothes on the floor next to it,a black cat laying in a bathroom sink with clothes on the floor next to it
C:/D/VQA/IC/images/objects_hair drier_COCO_train2014_000000088603.jpg,objects_hair drier_COCO_train2014_000000088603.jpg,0.411764711,a bathroom with a toilet a sink and a television,"a small bathroom with a toilet, sink, and television above the towel rack on the back of the door","a small bathroom with a toilet, sink, and television above the towel rack on the back of the door"
C:/D/VQA/IC/images/objects_hair drier_COCO_train2014_000000095308.jpg,objects_hair drier_COCO_train2014_000000095308.jpg,0.676470578,a man and a little girl in a living room,a little girl playing with a hair dryer in front of a bookcase full of books and a man sitting on a couch looking at her,a little girl playing with a hair dryer in front of a bookcase full of books and a man sitting on a couch looking at her
C:/D/VQA/IC/images/objects_hair drier_COCO_train2014_000000122382.jpg,objects_hair drier_COCO_train2014_000000122382.jpg,0.411764711,a woman blow drying a child's hair in a bathroom,a woman blow drying a child's hair in a bathroom,a woman blow drying a child's hair in a bathroom
C:/D/VQA/IC/images/objects_hair drier_COCO_train2014_000000127301.jpg,objects_hair drier_COCO_train2014_000000127301.jpg,0.411764711,a woman is taking a picture of herself in the mirror,a woman taking a picture of herself in the bathroom mirror,a woman taking a picture of herself in the bathroom mirror
C:/D/VQA/IC/images/objects_hair drier_COCO_train2014_000000159723.jpg,objects_hair drier_COCO_train2014_000000159723.jpg,0.54411763,a man blow drying the hair of two young girls,a man is blow drying the hair of two little girls while sitting on a couch with one of them in pajamas and the other wearing a nightgown,a man is blow drying the hair of two little girls while sitting on a couch with one of them in pajamas and the other wearing a nightgown
C:/D/VQA/IC/images/objects_hair drier_COCO_train2014_000000207481.jpg,objects_hair drier_COCO_train2014_000000207481.jpg,0.54411763,a woman blow drying another woman's hair on a couch,two women sitting on a couch with one blow drying the other's hair,two women sitting on a couch with one blow drying the other's hair
C:/D/VQA/IC/images/objects_hair drier_COCO_train2014_000000304125.jpg,objects_hair drier_COCO_train2014_000000304125.jpg,0.573529422,a woman standing in a bathroom with a child on a toilet,a woman brushes her hair while a child sits on a toilet in the same bathroom,a woman brushes her hair while a child sits on a toilet in the same bathroom
C:/D/VQA/IC/images/objects_hair drier_COCO_train2014_000000392154.jpg,objects_hair drier_COCO_train2014_000000392154.jpg,0.529411793,a person taking a picture in a hotel bathroom,a person is taking a picture of the bathroom mirror in a hotel room,a person is taking a picture of the bathroom mirror in a hotel room
C:/D/VQA/IC/images/objects_hair drier_COCO_train2014_000000458282.jpg,objects_hair drier_COCO_train2014_000000458282.jpg,0.529411793,a bathroom with a sink and a bedroom with a bed,"Both rooms are decorated in white and blue colors. there is a sink, toilet, shower, and mirror in the bathroom.","Both rooms are decorated in white and blue colors. there is a sink, toilet, shower, and mirror in the bathroom."
C:/D/VQA/IC/images/objects_hair drier_COCO_train2014_000000493048.jpg,objects_hair drier_COCO_train2014_000000493048.jpg,0.5,a bathroom with a toilet a sink and a shower,"a bathroom with a shower, toilet and sink in it","a bathroom with a shower, toilet and sink in it"
C:/D/VQA/IC/images/objects_hair drier_COCO_train2014_000000502827.jpg,objects_hair drier_COCO_train2014_000000502827.jpg,0.441176474,a woman standing in a room holding a hair dryer,a woman in a blue dress blow drying her hair with a hairdryer on top of a table next to a stove and oven,a woman in a blue dress blow drying her hair with a hairdryer on top of a table next to a stove and oven
C:/D/VQA/IC/images/objects_hair drier_COCO_train2014_000000529544.jpg,objects_hair drier_COCO_train2014_000000529544.jpg,0.5,a hair dryer sitting on top of a bathroom counter,a hairdryer sitting on top of a bathroom counter next to a sink,a hairdryer sitting on top of a bathroom counter next to a sink
C:/D/VQA/IC/images/objects_hair drier_COCO_train2014_000000575923.jpg,objects_hair drier_COCO_train2014_000000575923.jpg,0.441176474,a black cat is laying in a bathroom sink,a black cat laying in a bathroom sink with towels on top of it,a black cat laying in a bathroom sink with towels on top of it
C:/D/VQA/IC/images/objects_hair drier_COCO_train2014_000000580406.jpg,objects_hair drier_COCO_train2014_000000580406.jpg,0.5,"a bathroom with a toilet, sink and shower in it","a bathroom with a toilet, sink, and shower all in one room","a bathroom with a toilet, sink, and shower all in one room"
C:/D/VQA/IC/images/objects_handbag_COCO_train2014_000000068914.jpg,objects_handbag_COCO_train2014_000000068914.jpg,0.5,a couple of people standing on top of a hill,a group of people sitting under blue umbrellas on a grassy hillside near pine trees and power poles with wires running along the ground,a group of people sitting under blue umbrellas on a grassy hillside near pine trees and power poles with wires running along the ground
C:/D/VQA/IC/images/objects_handbag_COCO_train2014_000000142380.jpg,objects_handbag_COCO_train2014_000000142380.jpg,0.617647052,a couple of people standing in the snow with a snowboard,a couple of people standing in the snow with a snowboard,a couple of people standing in the snow with a snowboard
C:/D/VQA/IC/images/objects_handbag_COCO_train2014_000000144022.jpg,objects_handbag_COCO_train2014_000000144022.jpg,0.647058845,a woman walking down a sidewalk with an umbrella,a group of people walking down a sidewalk with umbrellas in the rain,a group of people walking down a sidewalk with umbrellas in the rain
C:/D/VQA/IC/images/objects_handbag_COCO_train2014_000000178838.jpg,objects_handbag_COCO_train2014_000000178838.jpg,0.647058845,a black and white photo of a man on a bicycle,A black and white photo of a man standing next to a bicycle on a sidewalk with people sitting on benches in the background. One of them is talking on a,A black and white photo of a man standing next to a bicycle on a sidewalk with people sitting on benches in the background. One of them is talking on a
C:/D/VQA/IC/images/objects_handbag_COCO_train2014_000000188478.jpg,objects_handbag_COCO_train2014_000000188478.jpg,0.661764681,two police officers riding horses down a city street,two police officers riding on the backs of horses in front of a large group of people,two police officers riding on the backs of horses in front of a large group of people
